ts,datetime,current,temperature,device_id,parsed_datetime,recon_error,anomaly_score,anomaly_current,current_anomaly_reason,current_severity,anomaly_temperature,temperature_anomaly_reason,temperature_severity,combined_severity,anomaly_threshold,anomaly_percentile,anomaly_isolation_forest,anomaly_zscore,anomaly_ensemble,anomaly_ensemble_smoothed
1758800919.0,2025-09-25T11:48:39+05:30,0.0,53.33,d3,2025-09-25 11:48:39+05:30,12.699630554198393,-0.014917069029141817,0,,normal,0,,normal,normal,0,0,0,0,0,0
1758800920.0,2025-09-25T11:48:40+05:30,0.0672,53.33,d3,2025-09-25 11:48:40+05:30,11.72871982849473,-0.014917912850195916,0,,normal,0,,normal,normal,0,0,0,0,0,0
1758800921.0,2025-09-25T11:48:41+05:30,0.0,53.33,d3,2025-09-25 11:48:41+05:30,14.116012558860529,-0.014915838047832683,0,,normal,0,,normal,normal,0,0,0,0,0,0
1758800922.0,2025-09-25T11:48:42+05:30,0.1022,53.33,d3,2025-09-25 11:48:42+05:30,11.516782979759773,-0.01491809704506612,0,,normal,0,,normal,normal,0,0,0,0,0,0
1758800923.0,2025-09-25T11:48:43+05:30,0.1532,53.33,d3,2025-09-25 11:48:43+05:30,11.435861202636644,-0.014918167374394515,0,,normal,0,,normal,normal,0,0,0,0,0,0
1758800924.0,2025-09-25T11:48:44+05:30,0.0,53.33,d3,2025-09-25 11:48:44+05:30,15.405458973514873,-0.014914717386577214,0,,normal,0,,normal,normal,0,0,0,0,0,0
1758800925.0,2025-09-25T11:48:45+05:30,0.0562,53.33,d3,2025-09-25 11:48:45+05:30,12.581619354538557,-0.01491717159298446,0,,normal,0,,normal,normal,0,0,0,0,0,0
1758800926.0,2025-09-25T11:48:46+05:30,0.0482,53.33,d3,2025-09-25 11:48:46+05:30,13.23081064397581,-0.014916607379134866,0,,normal,0,,normal,normal,0,0,0,0,0,0
1758800927.0,2025-09-25T11:48:47+05:30,0.2832,53.33,d3,2025-09-25 11:48:47+05:30,12.064844173350068,-0.01491762072364764,0,,normal,0,,normal,normal,0,0,0,0,0,0
1758800928.0,2025-09-25T11:48:48+05:30,0.0,53.33,d3,2025-09-25 11:48:48+05:30,17.077555793281192,-0.014913264162852666,0,,normal,0,,normal,normal,0,0,0,0,0,0
1758800929.0,2025-09-25T11:48:49+05:30,0.0752,53.33,d3,2025-09-25 11:48:49+05:30,12.996002390204794,-0.014916811451603075,0,,normal,0,,normal,normal,0,0,0,0,0,0
1758800930.0,2025-09-25T11:48:50+05:30,0.1172,53.33,d3,2025-09-25 11:48:50+05:30,12.525617227631164,-0.014917220264579601,0,,normal,0,,normal,normal,0,0,0,0,0,0
1758800931.0,2025-09-25T11:48:51+05:30,0.0882,53.33,d3,2025-09-25 11:48:51+05:30,13.83300397567484,-0.014916084011333403,0,,normal,0,,normal,normal,0,0,0,0,0,0
1758800932.0,2025-09-25T11:48:52+05:30,0.0,53.33,d3,2025-09-25 11:48:52+05:30,15.02997791055517,-0.01491504371815225,0,,normal,0,,normal,normal,0,0,0,0,0,0
1758800933.0,2025-09-25T11:48:53+05:30,0.0902,53.33,d3,2025-09-25 11:48:53+05:30,12.248687010072267,-0.01491746094535684,0,,normal,0,,normal,normal,0,0,0,0,0,0
1758800934.0,2025-09-25T11:48:54+05:30,0.2692,53.33,d3,2025-09-25 11:48:54+05:30,10.369440032385628,-0.014919094203826071,0,,normal,0,,normal,normal,0,0,0,0,0,0
1758800935.0,2025-09-25T11:48:55+05:30,0.0,53.33,d3,2025-09-25 11:48:55+05:30,17.10995089825759,-0.014913236008182102,0,,normal,0,,normal,normal,0,0,0,0,0,0
1758800936.0,2025-09-25T11:48:56+05:30,0.0,53.33,d3,2025-09-25 11:48:56+05:30,14.165890737887873,-0.014915794698576682,0,,normal,0,,normal,normal,0,0,0,0,0,0
